38.1329	114.942	Asia
32.4042	120.051	Asia
36.096	114.383	Asia
31.2977	111.205	Asia
24.0172	114.983	Asia
30.7203	112.37	Asia
28.8528	109.778	Asia
30.2006	119.49	Asia
23.1025	113.427	Asia
25.6034	119.292	Asia
31.3776	120.954	Asia
26.9086	118.567	Asia
22.9769	103.711	Asia
33.4474	112.714	Asia
28.4167	115.367	Asia
32.8313	110.809	Asia
31.2264	105.386	Asia
30.6533	118.224	Asia
34.3114	117.95	Asia
38.2906	109.749	Asia
22.6333	110.15	Asia
39.6755	112.603	Asia
28.1744	117.023	Asia
31.2159	120.584	Asia
32.4048	119.08	Asia
25.7059	101.869	Asia
30.421	112.892	Asia
29.0158	110.725	Asia
24.4661	103.275	Asia
39.9058	117.246	Asia
32.1289	119.844	Asia
27.9293	118.369	Asia
33.8396	106.189	Asia
32.1361	118.567	Asia
31.1546	114.708	Asia
24.1454	115.8	Asia
34.9992	109.859	Asia
29.3538	105.894	Asia
25.98	117.364	Asia
35.7847	118.628	Asia
29.1994	121.475	Asia
37.215	122.313	Asia
31.6016	118.529	Asia
36.1887	106.941	Asia
33.2508	113.575	Asia
33.9634	113.585	Asia
29.8172	120.114	Asia
34.5722	108.105	Asia
36.6967	118.48	Asia
27.8333	114.4	Asia
31.7178	119.676	Asia
27.6394	109.53	Asia
26.895	113.649	Asia
30.3668	111.438	Asia
29.9681	110.22	Asia
29.274	104.874	Asia
37.4765	121.441	Asia
39.1902	112.859	Asia
28.0823	104.195	Asia
31.2921	112.632	Asia
32.3972	119.436	Asia
35.0522	113.964	Asia
32.8144	110.195	Asia
37.4241	122.034	Asia
24.1	112.558	Asia
34.2717	108.079	Asia
26.6408	118.508	Asia
39.9964	117.69	Asia
24.6373	114.628	Asia
32.4746	106.782	Asia
39.9688	112.993	Asia
34.1794	108.087	Asia
34.8646	109.94	Asia
27.2278	118.089	Asia
28.3478	120.481	Asia
35.6647	114.535	Asia
28.4543	104.715	Asia
37.0806	120.985	Asia
31.6365	111.667	Asia
35.47	111.199	Asia
31.6959	114.491	Asia
30.9525	118.755	Asia
25.4095	116.384	Asia
29.9063	117.885	Asia
20.0007	110.294	Asia
22.9461	112.967	Asia
30.3065	112.775	Asia
24.8723	105.351	Asia
18.543	109.624	Asia
36.9428	107.948	Asia
33.6439	104.684	Asia
19.8929	109.525	Asia
24.738	118.253	Asia
34.7756	108.885	Asia
19.511	110.176	Asia
30.6987	108.402	Asia
23.115	113.608	Asia
24.2405	103.452	Asia
29.1895	110.506	Asia
29.6813	111.378	Asia
25.1979	114.623	Asia
31.9139	120.935	Asia
27.3736	109.134	Asia
28.4812	121.451	Asia
28.3095	105.231	Asia
27.5	118.067	Asia
32.065	120.94	Asia
35.7038	105.81	Asia
32.1779	119.848	Asia
28.0508	109.85	Asia
30.3569	118.341	Asia
39.0261	112.962	Asia
27.1089	116.213	Asia
24.6101	118.241	Asia
38.9831	117.556	Asia
28.0151	102.842	Asia
31.7979	121.781	Asia
29.65	111.5	Asia
23.1549	112.892	Asia
30.4705	115.474	Asia
26.8144	119.047	Asia
32.0369	119.913	Asia
29.6852	121.274	Asia
29.2256	110.758	Asia
39.8139	116.877	Asia
30.9918	118.475	Asia
34.3609	109.153	Asia
34.2042	109.246	Asia
25.7065	115.866	Asia
34.8022	117.112	Asia
33.7199	112.68	Asia
39.5277	112.082	Asia
29.4648	121.531	Asia
20.4485	110.133	Asia
34.0457	109.287	Asia
38.7513	117.154	Asia
27.1703	118.386	Asia
29.18	119.87	Asia
32.0324	118.854	Asia
39.8864	112.652	Asia
28.4309	108.576	Asia
34.1333	119.65	Asia
32.959	106.665	Asia
36.9765	121.871	Asia
28.2468	115.863	Asia
29.9503	121.743	Asia
39.0603	117.415	Asia
26.7863	115.831	Asia
24.6909	115.262	Asia
29.6903	121.779	Asia
30.3708	113.443	Asia
23.8252	114.768	Asia
32.2566	111.714	Asia
28.6186	109.745	Asia
34.5765	109.771	Asia
26.5751	118.269	Asia
27.9235	114.949	Asia
34.35	119.317	Asia
24.88	116.037	Asia
36.8428	112.854	Asia
24.5745	113.596	Asia
20.553	109.866	Asia
29.2678	120.225	Asia
29.8965	110.345	Asia
34.3157	107.825	Asia
25.2533	114.611	Asia
36.4498	107.805	Asia
31.866	118.461	Asia
39.4994	106.712	Asia
39.8347	113.624	Asia
30.9057	113.895	Asia
34.9353	113.073	Asia
27.6925	114.286	Asia
33.1333	106.744	Asia
24.767	114.899	Asia
25.6674	116.754	Asia
19.933	110.873	Asia
28.0388	117.339	Asia
35.7815	102.397	Asia
29.8906	108.591	Asia
23.6507	112.731	Asia
39.9486	112.341	Asia
36.8532	101.992	Asia
35.1367	104.222	Asia
31.9694	119.927	Asia
22.7067	113.545	Asia
31.9823	121.419	Asia
19.1748	109.936	Asia
29.2447	116.513	Asia
38.8827	117.268	Asia
36.106	106.636	Asia
31.4401	120.441	Asia
34.6161	108.642	Asia
35.801	105.736	Asia
34.8077	109.232	Asia
39.9933	116.473	Asia
39.7956	113.958	Asia
32.8035	113.473	Asia
29.7575	118.4	Asia
22.5968	113.147	Asia
29.3624	116.418	Asia
24.6667	101.633	Asia
28.1531	115.661	Asia
30.5804	120.614	Asia
29.6051	112.317	Asia
28.1368	106.822	Asia
28.3353	108.266	Asia
28.4558	112.808	Asia
32.8985	118.932	Asia
29.8167	114.167	Asia
30.2128	115.977	Asia
29.9153	115.414	Asia
18.2846	109.582	Asia
23.3881	110.891	Asia
25.7878	117.576	Asia
28.0512	116.067	Asia
27.2639	111.144	Asia
31.4557	108.499	Asia
34.4328	116.591	Asia
34.0906	106.584	Asia
27.4939	116.304	Asia
32.4423	119.96	Asia
28.0763	117.222	Asia
30.4783	120.181	Asia
29.8609	120.784	Asia
28.4441	114.985	Asia
21.7943	110.112	Asia
39.7433	118.451	Asia
26.84	110.365	Asia
30.7947	120.772	Asia
27.4375	115.498	Asia
35.4815	103.576	Asia
30.0333	115.183	Asia
29.0619	111.337	Asia
23.4468	113.473	Asia
29.9755	111.079	Asia
23.6691	112.889	Asia
23.3235	114.47	Asia
30.4323	116.292	Asia
31.4478	121.094	Asia
29.7806	117.664	Asia
36.9539	118.105	Asia
29.88	110.905	Asia
31.7111	113.363	Asia
21.3795	110.251	Asia
29.6083	103.486	Asia
28.9933	118.526	Asia
22.7091	111.32	Asia
28.4119	111.823	Asia
39.2756	122.6	Asia
37.3175	120.635	Asia
31.1144	121.268	Asia
30.9313	121.86	Asia
34.1213	118.781	Asia
31.2298	118.789	Asia
26.4666	116.743	Asia
25.1421	114.479	Asia
25.7118	118.431	Asia
34.4022	108.617	Asia
25.6075	117.36	Asia
27.0225	119.041	Asia
28.036	116.732	Asia
29.2662	111.773	Asia
29.9597	107.204	Asia
30.5922	114.642	Asia
29.6186	106.918	Asia
32.193	121.122	Asia
29.9872	112.013	Asia
32.147	120.517	Asia
32.5667	110.783	Asia
27.0819	110.793	Asia
27.2122	116.496	Asia
32.3517	111.975	Asia
31.9379	118.416	Asia
29.2793	113.713	Asia
26.9959	115.743	Asia
24.4465	117.812	Asia
30.6093	112.181	Asia
24.3616	113.146	Asia
32.2187	120.975	Asia
33.0027	104.571	Asia
25.0349	116.224	Asia
29.0428	110.103	Asia
30.723	120.263	Asia
22.5455	114.068	Asia
36.2411	115.667	Asia
33.4124	115.081	Asia
31.8866	120.138	Asia
23.4858	113.523	Asia
29.5417	106.455	Asia
27.7985	118.301	Asia
28.2552	115.682	Asia
29.2849	119.932	Asia
36.8539	101.421	Asia
29.6175	121.405	Asia
23.4757	115.693	Asia
25.9633	117.507	Asia
29.1476	120.654	Asia
32.9073	104.77	Asia
37.326	100.134	Asia
29.15	121.4	Asia
22.7463	113.819	Asia
36.9383	114.506	Asia
32.203	106.726	Asia
39.6475	110.859	Asia
29.6939	109.556	Asia
24.5915	116.128	Asia
28.9766	111.346	Asia
33.4185	120.511	Asia
31.4935	113.073	Asia
31.8001	114.204	Asia
28.6809	116.378	Asia
23.6	112.8	Asia
28.2927	116.005	Asia
24.7206	112.294	Asia
22.4346	113.103	Asia
33.2993	105.167	Asia
29.2784	108.398	Asia
28.2153	106.269	Asia
35.125	102.444	Asia
29.5362	119.57	Asia
28.5699	114.446	Asia
30.8117	111.015	Asia
29.0622	110.564	Asia
32.7667	120.667	Asia
25.4506	118.288	Asia
30.4985	108.07	Asia
27.0019	109.967	Asia
19.7344	110.125	Asia
28.7303	116.405	Asia
23.1833	114.45	Asia
32.3883	120.555	Asia
25.725	119.379	Asia
38.6989	116.094	Asia
36.2932	107.512	Asia
28.9594	118.869	Asia
25.6538	116.915	Asia
35.642	111.467	Asia
30.6832	108.021	Asia
32.1387	118.942	Asia
29.6044	121.621	Asia
37.6175	112.326	Asia
39.9442	115.615	Asia
30.4511	115.256	Asia
32.8768	110.628	Asia
34.8483	119.108	Asia
35.165	113.062	Asia
39.6198	113.768	Asia
21.5686	110.994	Asia
29.6952	117.669	Asia
29.5139	111.626	Asia
33.7537	104.814	Asia
28.85	115.983	Asia
31.9467	118.527	Asia
39.3125	117.725	Asia
28.6991	121.447	Asia
20.4268	110.461	Asia
29.8706	118.295	Asia
18.5692	109.082	Asia
28.5235	116.234	Asia
27.0176	116.283	Asia
36.2814	100.613	Asia
26.9864	109.776	Asia
26.9337	117.77	Asia
29.7167	113.883	Asia
39.3953	121.967	Asia
28.25	104.167	Asia
32.2958	119.315	Asia
21.2684	110.435	Asia
37.2025	112.178	Asia
30.4006	119.963	Asia
26.843	113.401	Asia
25.5928	117.893	Asia
23.6374	107.101	Asia
34.9099	109.734	Asia
24.6452	110.643	Asia
25.9706	108.395	Asia
26.7373	118.792	Asia
31.3153	113.317	Asia
24.3646	115.081	Asia
35.2973	111.319	Asia
34.7361	116.925	Asia
30.998	114.888	Asia
26.8878	102.108	Asia
23.4861	113.771	Asia
28.4688	112.596	Asia
37.9646	100.933	Asia
33.8194	105.821	Asia
27.3013	115.723	Asia
29.9355	110.778	Asia
25.5917	111.93	Asia
35.7642	116.791	Asia
34.45	115.317	Asia
23.0405	101.037	Asia
39.1589	117.662	Asia
29.5835	105.062	Asia
35.9508	114.902	Asia
33.4925	112.427	Asia
31.8553	120.241	Asia
27.4885	116.408	Asia
25.9777	119.216	Asia
32.9947	112.533	Asia
25.9384	119.253	Asia
27.9209	119.957	Asia
37.0201	120.337	Asia
36.8995	106.723	Asia
29.9095	112.074	Asia
22.2257	113.497	Asia
38.0333	116.7	Asia
36.1848	118.155	Asia
32.3539	106.832	Asia
36.541	115.283	Asia
29.263	116.561	Asia
38.3862	114.127	Asia
29.0125	112.714	Asia
27.3098	115.92	Asia
34.5617	119.224	Asia
30.6011	119.894	Asia
24.4042	103.443	Asia
30.2275	112.118	Asia
25.3204	100.499	Asia
30.782	120.004	Asia
32.1412	111.748	Asia
39.9742	116.049	Asia
31.3436	104.196	Asia
31.4593	104.754	Asia
39.9382	116.093	Asia
29.75	111.817	Asia
21.4686	101.551	Asia
32.0162	119.849	Asia
30.9787	120.586	Asia
30.9991	102.36	Asia
25.1199	118.466	Asia
25.8731	115.011	Asia
30.6345	116.58	Asia
29.5429	119.499	Asia
30.078	121.047	Asia
39.3695	112.986	Asia
30.4364	113.265	Asia
25.1924	118.363	Asia
22.1167	111.683	Asia
25.0296	114.148	Asia
33.0836	100.478	Asia
29.8986	113.008	Asia
30.7306	114.117	Asia
36.4645	106.607	Asia
39.9187	113.27	Asia
28.601	109.374	Asia
30.0241	109.043	Asia
28.8231	114.405	Asia
35.6502	100.6	Asia
33.6799	112.986	Asia
37.0748	120.463	Asia
29.3036	118.412	Asia
21.5461	111.168	Asia
32.2355	119.958	Asia
33.4242	107	Asia
29.9906	116.654	Asia
30.1473	120.582	Asia
31.2764	120.868	Asia
24.4975	109.733	Asia
23.2212	108.803	Asia
34.6836	112.454	Asia
27.5614	119.711	Asia
30.6864	115.393	Asia
31.4782	121.339	Asia
29.7552	110.699	Asia
29.3466	106.435	Asia
22.7695	111.569	Asia
25.0323	118.795	Asia
29.2696	117.172	Asia
39.8688	116.277	Asia
24.9502	116.508	Asia
31.4725	121.184	Asia
22.9692	102.406	Asia
22.3253	110.256	Asia
34.093	108.299	Asia
38.0918	111.807	Asia
27.7344	111.994	Asia
23.4167	111.233	Asia
29.702	106.791	Asia
28.4428	111.402	Asia
30.0786	121.553	Asia
30.5613	104.269	Asia
37.3324	121.772	Asia
30.731	111.49	Asia
20.7109	110.036	Asia
33.9428	105.067	Asia
30.3879	109.507	Asia
35.6125	106.117	Asia
24.3442	115.33	Asia
29.9553	120.467	Asia
29.3954	110.156	Asia
34.5851	109.209	Asia
31.5671	112.448	Asia
25.04	107.173	Asia
37.4533	110.902	Asia
30.3003	115.578	Asia
33.1552	111.115	Asia
24.7288	115.635	Asia
33.6186	106.919	Asia
32.2977	120.741	Asia
34.1617	112.83	Asia
34.4644	108.097	Asia
29.45	111.65	Asia
27.8241	118.455	Asia
28.8482	121.128	Asia
38.0814	106.344	Asia
34.7606	108.984	Asia
30.7175	120.173	Asia
28.2063	118.299	Asia
26.8693	109.663	Asia
30.8725	114.666	Asia
34.1333	119.05	Asia
30.1201	120.758	Asia
31.0117	121.046	Asia
22.955	112.453	Asia
24.9227	102.485	Asia
24.038	113.311	Asia
23.2161	113.408	Asia
33.8459	112.925	Asia
29.6353	107.1	Asia
33.35	106.35	Asia
35.5598	105.86	Asia
22.6953	112.115	Asia
31.9285	120.698	Asia
29.5623	103.764	Asia
34.0663	103.894	Asia
28.0845	109.382	Asia
31.0292	121.843	Asia
24.0656	111.948	Asia
29.2159	119.472	Asia
23.95	115.085	Asia
29.0077	119.495	Asia
34.8333	114.817	Asia
26.6276	117.985	Asia
36.9758	120.714	Asia
29.266	105.778	Asia
25.3343	118.722	Asia
30.0726	120.486	Asia
27.345	115.379	Asia
21.0869	110.017	Asia
26.6581	116.795	Asia
26.7045	115.666	Asia
22.7057	113.147	Asia
35.09	112.58	Asia
31.1408	115.671	Asia
29.4336	109.255	Asia
24.1394	112.906	Asia
39.8419	111.902	Asia
24.949	115.744	Asia
33.7333	115.4	Asia
35.6135	110.959	Asia
39.2947	113.679	Asia
22.7667	103.25	Asia
22.1667	112.483	Asia
28.2443	103.638	Asia
26.1945	117.545	Asia
23.9698	113.677	Asia
35.5204	105.723	Asia
31.0336	112.205	Asia
29.8955	106.564	Asia
34.53	108.834	Asia
29.2947	117.208	Asia
25.4324	118.102	Asia
38.5006	102.194	Asia
27.7604	115.388	Asia
35.5022	112.833	Asia
25.5015	102.401	Asia
36.6683	116.997	Asia
29.2899	106.25	Asia
20.9531	109.795	Asia
27.785	114.759	Asia
28.129	109.738	Asia
34.9177	109.542	Asia
28.7455	115.859	Asia
29.0439	121.628	Asia
30.3196	120.215	Asia
34.6914	108.14	Asia
36.6333	100.267	Asia
32.3648	119.37	Asia
29.3719	118.047	Asia
25.8195	119.575	Asia
33.9014	105.822	Asia
28.631	116.58	Asia
26.3012	115.483	Asia
30.6089	114.307	Asia
23.1366	111.539	Asia
19.7081	109.696	Asia
19.2425	110.464	Asia
32.8774	110.026	Asia
23.2466	114.15	Asia
29.1793	120.391	Asia
25.3178	119.088	Asia
24.4703	116.874	Asia
25.0036	117.989	Asia
24.0056	117.383	Asia
33.5424	106.92	Asia
35.2656	113.651	Asia
38.4032	101.055	Asia
28.929	110.545	Asia
32.5167	120.383	Asia
29.5741	109.323	Asia
33.7683	106.081	Asia
28.7256	115.182	Asia
31.5488	120.119	Asia
31.3142	114.018	Asia
31.4624	121.237	Asia
31.8344	120.463	Asia
30.0128	115.717	Asia
39.3428	117.055	Asia
39.3147	117.053	Asia
19.4785	110.439	Asia
27.7189	110.385	Asia
31.7838	119.689	Asia
30.9035	113.571	Asia
30.6608	113.085	Asia
29.2961	121.358	Asia
29.5732	120.325	Asia
29.742	114.68	Asia
30.1924	116.025	Asia
32.3114	112.133	Asia
30.8598	111.378	Asia
29.1561	117.003	Asia
26.9797	116.879	Asia
28.5107	120.049	Asia
31.2109	121.544	Asia
27.0876	114.36	Asia
26.1918	116.47	Asia
23.9195	112.176	Asia
32.6428	110.674	Asia
25.0017	117.528	Asia
23.4249	117.021	Asia
31.744	111.222	Asia
22.8135	115.154	Asia
32.6868	120.254	Asia
30.9233	119.869	Asia
25.7058	119.314	Asia
30.9797	118.982	Asia
29.2181	110.575	Asia
36.0441	101.429	Asia
27.7929	114.849	Asia
24.8798	116.724	Asia
28.5892	112.328	Asia
30.8311	119.898	Asia
23.2536	116.477	Asia
33.3395	106.082	Asia
23.0289	113.953	Asia
26.1435	116.349	Asia
27.0833	112.95	Asia
29.157	120.315	Asia
27.1717	110.865	Asia
30.5812	107.681	Asia
28.3159	117.708	Asia
22.9638	112.111	Asia
30.8163	118.081	Asia
31.8639	117.281	Asia
36.5333	114.111	Asia
29.2717	112.057	Asia
28.1528	114.789	Asia
27.5195	117.335	Asia
36.3463	102.858	Asia
28.3258	120.083	Asia
20.2801	110.229	Asia
37.5721	121.122	Asia
25.6956	116.966	Asia
23.6868	112.301	Asia
34.6425	109.584	Asia
34.3659	107.359	Asia
32.4797	106.292	Asia
22.8351	112.934	Asia
37.4666	102.894	Asia
35.6151	111.132	Asia
35.8569	106.458	Asia
28.5333	110.9	Asia
36.4803	115.435	Asia
34.6573	108.074	Asia
36.1631	106.415	Asia
23.1167	113.25	Asia
25.4952	111.135	Asia
26.0912	117.819	Asia
39.7954	114.183	Asia
28.2939	106.611	Asia
23.4336	116.464	Asia
30.4886	107.882	Asia
35.1817	100.495	Asia
32.2443	118.737	Asia
27.6538	115.121	Asia
36.227	101.562	Asia
34.4644	108.927	Asia
21.9392	110.846	Asia
25.8017	108.938	Asia
26.4331	115.283	Asia
37.4658	121.143	Asia
23.1836	115.304	Asia
27.48	111.143	Asia
23.2831	111.942	Asia
28.0246	114.706	Asia
28.9261	115.236	Asia
31.947	113.442	Asia
31.4567	119.806	Asia
29.9881	100.269	Asia
29.2786	110.779	Asia
25.4095	110.323	Asia
28.3293	108.703	Asia
35.9563	105.019	Asia
39.2661	117.934	Asia
33.8189	105.954	Asia
28.5326	107.743	Asia
31.4775	115.094	Asia
31.336	113.692	Asia
37.4958	121.258	Asia
31.6038	121.207	Asia
30.1008	113.153	Asia
32.2779	120.33	Asia
26.5112	116.851	Asia
30.8871	115.421	Asia
24.5712	107.042	Asia
28.322	120.763	Asia
32.4479	121.044	Asia
31.4662	112.473	Asia
37.0346	121.672	Asia
29.3931	108.785	Asia
26.1972	119.539	Asia
30.1564	114.156	Asia
32.055	110.734	Asia
31.1277	104.166	Asia
39.7297	117.421	Asia
29.055	118.613	Asia
34.437	107.899	Asia
36.7087	101.754	Asia
31.3445	118.331	Asia
23.9605	101.083	Asia
22.1866	112.304	Asia
29.8785	107.078	Asia
23.9446	117.602	Asia
29.15	106.533	Asia
34.7972	108.3	Asia
37.6942	112.848	Asia
38.8085	112.098	Asia
30.8722	119.52	Asia
25.0808	113.631	Asia
32.8523	120.309	Asia
39.8939	117.337	Asia
24.2562	115.173	Asia
39.8161	109.978	Asia
24.792	108.9	Asia
39.4219	117.574	Asia
21.0366	110.495	Asia
28.333	106.216	Asia
37.8851	116.533	Asia
39.0173	111.127	Asia
23.0489	113.745	Asia
26.2437	119.616	Asia
36.7767	121.16	Asia
26.3631	115.552	Asia
31.6484	120.926	Asia
31.2977	119.054	Asia
22.1298	110.951	Asia
32.3636	120.71	Asia
30.4231	120.639	Asia
29.409	106.142	Asia
37.5927	107.594	Asia
19.6791	110.362	Asia
32.856	120.077	Asia
32.3472	119.876	Asia
29.0671	109.928	Asia
26.7233	115.927	Asia
37.9011	116.741	Asia
30.8789	108.498	Asia
28.9895	107.33	Asia
29.5455	111.728	Asia
39.1555	112.022	Asia
26.8688	100.221	Asia
34.203	108.651	Asia
22.2638	112.224	Asia
30.8532	115.191	Asia
34.8601	109.316	Asia
30.4501	122.284	Asia
31.4821	109.64	Asia
34.4279	116.377	Asia
34.7195	109.054	Asia
36.2861	115.144	Asia
24.3439	116.529	Asia
32.4438	120.242	Asia
33.5036	113.903	Asia
39.5556	113.361	Asia
39.5394	117.095	Asia
22.8407	113.25	Asia
23.2817	114.716	Asia
34.0583	109.864	Asia
28.4094	121.154	Asia
22.084	110.871	Asia
22.3771	112.8	Asia
30.6629	120.01	Asia
30.2459	122.199	Asia
39.4411	117.278	Asia
26.0497	117.324	Asia
33.7908	113.796	Asia
33.578	102.964	Asia
26.9316	117.733	Asia
31.2686	109.802	Asia
25.6929	115.07	Asia
39.4447	117.38	Asia
28.9333	109.8	Asia
29.4244	111.12	Asia
28.7328	112.551	Asia
32.0488	111.838	Asia
32.3219	118.298	Asia
33.2955	113.653	Asia
29.5786	121.516	Asia
22.1667	111.783	Asia
35.7181	102.874	Asia
24.1591	114.94	Asia
29.2396	114.672	Asia
30.1556	105.612	Asia
25.781	118.855	Asia
36.9333	122.388	Asia
22.3229	112.582	Asia
24.3858	115.431	Asia
29.145	120.03	Asia
32.6565	113.298	Asia
29.4861	109.977	Asia
34.1833	119.383	Asia
21.1668	110.072	Asia
27.3206	119.155	Asia
35.5794	118.833	Asia
33.7411	105.721	Asia
30.05	114.8	Asia
24.8335	114.677	Asia
24.7699	112.799	Asia
37.2224	119.991	Asia
26.509	115.488	Asia
21.8038	111.705	Asia
23.7947	117.401	Asia
22.9643	113.22	Asia
23.5949	117.383	Asia
31.0187	121.308	Asia
27.8022	109.374	Asia
37.6925	120.971	Asia
23.0817	113.422	Asia
34.2708	107.836	Asia
25.8844	118.58	Asia
19.3429	110.608	Asia
38.6459	114.585	Asia
19.2325	108.939	Asia
30.2711	112.37	Asia
30.0775	121.996	Asia
26.0327	117.333	Asia
29.6833	120.133	Asia
32.8601	120.67	Asia
30.2297	115.433	Asia
26.0633	116.617	Asia
34.9001	109.201	Asia
28.3722	110.927	Asia
30.8341	114.593	Asia
36.054	107.719	Asia
30.5833	114.033	Asia
33.8772	115.77	Asia
34.7702	110.051	Asia
22.2708	109.974	Asia
24.9858	102.623	Asia
24.3865	114.277	Asia
39.7581	117.446	Asia
21.219	109.894	Asia
21.8771	112.389	Asia
29.8274	106.436	Asia
30.3147	107.732	Asia
27.7682	116.05	Asia
33.7333	100.6	Asia
32.1091	119.874	Asia
30.3705	102.812	Asia
30.5528	118.126	Asia
30.6167	111.828	Asia
39.2949	100.315	Asia
31.7497	112.512	Asia
24.6863	103.259	Asia
34.4756	119.245	Asia
26.0344	118.12	Asia
26.9756	109.186	Asia
28.1772	115.483	Asia
24.6692	102.361	Asia
26.1361	118.738	Asia
36.547	104.17	Asia
30.496	109.638	Asia
30.5972	108.811	Asia
31.9783	119.357	Asia
23.3947	114.36	Asia
25.1907	114.027	Asia
32.6696	105.483	Asia
32.2582	106.016	Asia
28.1897	114.141	Asia
26.9736	109.443	Asia
27.0404	116.437	Asia
23.7096	114.852	Asia
31.5826	119.172	Asia
30.1021	112.523	Asia
29.4035	107.535	Asia
28.736	106.46	Asia
29.204	109.219	Asia
27.4259	115.836	Asia
32.8458	111.011	Asia
26.0314	117.124	Asia
31.2575	113.678	Asia
29.9907	106.032	Asia
33.116	112.384	Asia
23.1833	115.005	Asia
24.3399	115.697	Asia
30.1678	121.075	Asia
28.4105	120.773	Asia
28.4351	120.914	Asia
28.52	121.002	Asia
28.2009	120.832	Asia
32.0827	120.968	Asia
31.7667	104.717	Asia
32.8843	120.762	Asia
29.9887	122.205	Asia
29.8047	121.591	Asia
29.4289	121.551	Asia
