42.5428	1.73361	Europe
42.5562	1.53319	Europe
17.6333	-61.8333	America
17.0657	-61.8747	America
25.3313	56.342	Asia
25.0657	55.1713	Asia
-31.7616	116.38	Australia
-31.8038	116.313	Australia
-77.846	166.676	Antarctica
17.1994	-25.0919	Atlantic
17.1503	-25.0201	Atlantic
-12.3464	44.5286	Indian
-11.7022	43.2551	Indian
11.1635	166.894	Pacific
5.59944	168.103	Pacific
70.9221	-8.7187	Arctic
